bcv_id,book_id,old_or_new,chapter,verse
2sa.19.39,2sa,old,19,39
2sa.19.40,2sa,old,19,40
2sa.19.41,2sa,old,19,41
2sa.19.42,2sa,old,19,42
2sa.19.43,2sa,old,19,43
2sa.20.1,2sa,old,20,1
2sa.20.2,2sa,old,20,2
2sa.20.3,2sa,old,20,3
2sa.20.4,2sa,old,20,4
2sa.20.5,2sa,old,20,5
2sa.20.6,2sa,old,20,6
2sa.20.7,2sa,old,20,7
2sa.20.8,2sa,old,20,8
2sa.20.9,2sa,old,20,9
2sa.20.10,2sa,old,20,10
2sa.20.11,2sa,old,20,11
2sa.20.12,2sa,old,20,12
2sa.20.13,2sa,old,20,13
2sa.20.14,2sa,old,20,14
2sa.20.15,2sa,old,20,15
2sa.20.16,2sa,old,20,16
2sa.20.17,2sa,old,20,17
2sa.20.18,2sa,old,20,18
2sa.20.19,2sa,old,20,19
2sa.20.20,2sa,old,20,20
2sa.20.21,2sa,old,20,21
2sa.20.22,2sa,old,20,22
2sa.20.23,2sa,old,20,23
2sa.20.24,2sa,old,20,24
2sa.20.25,2sa,old,20,25
2sa.20.26,2sa,old,20,26
2sa.21.1,2sa,old,21,1
2sa.21.2,2sa,old,21,2
2sa.21.3,2sa,old,21,3
2sa.21.4,2sa,old,21,4
2sa.21.5,2sa,old,21,5
2sa.21.6,2sa,old,21,6
2sa.21.7,2sa,old,21,7
2sa.21.8,2sa,old,21,8
2sa.21.9,2sa,old,21,9
2sa.21.10,2sa,old,21,10
2sa.21.11,2sa,old,21,11
2sa.21.12,2sa,old,21,12
2sa.21.13,2sa,old,21,13
2sa.21.14,2sa,old,21,14
2sa.21.15,2sa,old,21,15
2sa.21.16,2sa,old,21,16
2sa.21.17,2sa,old,21,17
2sa.21.18,2sa,old,21,18
2sa.21.19,2sa,old,21,19
2sa.21.20,2sa,old,21,20
2sa.21.21,2sa,old,21,21
2sa.21.22,2sa,old,21,22
2sa.22.1,2sa,old,22,1
2sa.22.2,2sa,old,22,2
2sa.22.3,2sa,old,22,3
2sa.22.4,2sa,old,22,4
2sa.22.5,2sa,old,22,5
2sa.22.6,2sa,old,22,6
2sa.22.7,2sa,old,22,7
2sa.22.8,2sa,old,22,8
2sa.22.9,2sa,old,22,9
2sa.22.10,2sa,old,22,10
2sa.22.11,2sa,old,22,11
2sa.22.12,2sa,old,22,12
2sa.22.13,2sa,old,22,13
2sa.22.14,2sa,old,22,14
2sa.22.15,2sa,old,22,15
2sa.22.16,2sa,old,22,16
2sa.22.17,2sa,old,22,17
2sa.22.18,2sa,old,22,18
2sa.22.19,2sa,old,22,19
2sa.22.20,2sa,old,22,20
2sa.22.21,2sa,old,22,21
2sa.22.22,2sa,old,22,22
2sa.22.23,2sa,old,22,23
2sa.22.24,2sa,old,22,24
2sa.22.25,2sa,old,22,25
2sa.22.26,2sa,old,22,26
2sa.22.27,2sa,old,22,27
2sa.22.28,2sa,old,22,28
2sa.22.29,2sa,old,22,29
2sa.22.30,2sa,old,22,30
2sa.22.31,2sa,old,22,31
2sa.22.32,2sa,old,22,32
2sa.22.33,2sa,old,22,33
2sa.22.34,2sa,old,22,34
2sa.22.35,2sa,old,22,35
2sa.22.36,2sa,old,22,36
2sa.22.37,2sa,old,22,37
2sa.22.38,2sa,old,22,38
2sa.22.39,2sa,old,22,39
2sa.22.40,2sa,old,22,40
2sa.22.41,2sa,old,22,41
2sa.22.42,2sa,old,22,42
2sa.22.43,2sa,old,22,43
2sa.22.44,2sa,old,22,44
2sa.22.45,2sa,old,22,45
2sa.22.46,2sa,old,22,46
2sa.22.47,2sa,old,22,47
2sa.22.48,2sa,old,22,48
2sa.22.49,2sa,old,22,49
2sa.22.50,2sa,old,22,50
2sa.22.51,2sa,old,22,51
2sa.23.1,2sa,old,23,1
2sa.23.2,2sa,old,23,2
2sa.23.3,2sa,old,23,3
2sa.23.4,2sa,old,23,4
2sa.23.5,2sa,old,23,5
2sa.23.6,2sa,old,23,6
2sa.23.7,2sa,old,23,7
2sa.23.8,2sa,old,23,8
2sa.23.9,2sa,old,23,9
2sa.23.10,2sa,old,23,10
2sa.23.11,2sa,old,23,11
2sa.23.12,2sa,old,23,12
2sa.23.13,2sa,old,23,13
2sa.23.14,2sa,old,23,14
2sa.23.15,2sa,old,23,15
2sa.23.16,2sa,old,23,16
2sa.23.17,2sa,old,23,17
2sa.23.18,2sa,old,23,18
2sa.23.19,2sa,old,23,19
2sa.23.20,2sa,old,23,20
2sa.23.21,2sa,old,23,21
2sa.23.22,2sa,old,23,22
2sa.23.23,2sa,old,23,23
2sa.23.24,2sa,old,23,24
2sa.23.25,2sa,old,23,25
2sa.23.26,2sa,old,23,26
2sa.23.27,2sa,old,23,27
2sa.23.28,2sa,old,23,28
2sa.23.29,2sa,old,23,29
2sa.23.30,2sa,old,23,30
2sa.23.31,2sa,old,23,31
2sa.23.32,2sa,old,23,32
2sa.23.33,2sa,old,23,33
2sa.23.34,2sa,old,23,34
2sa.23.35,2sa,old,23,35
2sa.23.36,2sa,old,23,36
2sa.23.37,2sa,old,23,37
2sa.23.38,2sa,old,23,38
2sa.23.39,2sa,old,23,39
2sa.24.1,2sa,old,24,1
2sa.24.2,2sa,old,24,2
2sa.24.3,2sa,old,24,3
2sa.24.4,2sa,old,24,4
2sa.24.5,2sa,old,24,5
2sa.24.6,2sa,old,24,6
2sa.24.7,2sa,old,24,7
2sa.24.8,2sa,old,24,8
2sa.24.9,2sa,old,24,9
2sa.24.10,2sa,old,24,10
2sa.24.11,2sa,old,24,11
2sa.24.12,2sa,old,24,12
2sa.24.13,2sa,old,24,13
2sa.24.14,2sa,old,24,14
2sa.24.15,2sa,old,24,15
2sa.24.16,2sa,old,24,16
2sa.24.17,2sa,old,24,17
2sa.24.18,2sa,old,24,18
2sa.24.19,2sa,old,24,19
2sa.24.20,2sa,old,24,20
2sa.24.21,2sa,old,24,21
2sa.24.22,2sa,old,24,22
2sa.24.23,2sa,old,24,23
2sa.24.24,2sa,old,24,24
2sa.24.25,2sa,old,24,25
1ki.1.1,1ki,old,1,1
1ki.1.2,1ki,old,1,2
1ki.1.3,1ki,old,1,3
1ki.1.4,1ki,old,1,4
1ki.1.5,1ki,old,1,5
1ki.1.6,1ki,old,1,6
1ki.1.7,1ki,old,1,7
1ki.1.8,1ki,old,1,8
1ki.1.9,1ki,old,1,9
1ki.1.10,1ki,old,1,10
1ki.1.11,1ki,old,1,11
1ki.1.12,1ki,old,1,12
1ki.1.13,1ki,old,1,13
1ki.1.14,1ki,old,1,14
1ki.1.15,1ki,old,1,15
1ki.1.16,1ki,old,1,16
1ki.1.17,1ki,old,1,17
1ki.1.18,1ki,old,1,18
1ki.1.19,1ki,old,1,19
1ki.1.20,1ki,old,1,20
1ki.1.21,1ki,old,1,21
1ki.1.22,1ki,old,1,22
1ki.1.23,1ki,old,1,23
1ki.1.24,1ki,old,1,24
1ki.1.25,1ki,old,1,25
1ki.1.26,1ki,old,1,26
1ki.1.27,1ki,old,1,27
1ki.1.28,1ki,old,1,28
1ki.1.29,1ki,old,1,29
1ki.1.30,1ki,old,1,30
1ki.1.31,1ki,old,1,31
1ki.1.32,1ki,old,1,32
1ki.1.33,1ki,old,1,33
1ki.1.34,1ki,old,1,34
1ki.1.35,1ki,old,1,35
1ki.1.36,1ki,old,1,36
1ki.1.37,1ki,old,1,37
1ki.1.38,1ki,old,1,38
1ki.1.39,1ki,old,1,39
1ki.1.40,1ki,old,1,40
1ki.1.41,1ki,old,1,41
1ki.1.42,1ki,old,1,42
1ki.1.43,1ki,old,1,43
1ki.1.44,1ki,old,1,44
1ki.1.45,1ki,old,1,45
1ki.1.46,1ki,old,1,46
1ki.1.47,1ki,old,1,47
1ki.1.48,1ki,old,1,48
1ki.1.49,1ki,old,1,49
1ki.1.50,1ki,old,1,50
1ki.1.51,1ki,old,1,51
1ki.1.52,1ki,old,1,52
1ki.1.53,1ki,old,1,53
1ki.2.1,1ki,old,2,1
1ki.2.2,1ki,old,2,2
1ki.2.3,1ki,old,2,3
1ki.2.4,1ki,old,2,4
1ki.2.5,1ki,old,2,5
1ki.2.6,1ki,old,2,6
1ki.2.7,1ki,old,2,7
1ki.2.8,1ki,old,2,8
1ki.2.9,1ki,old,2,9
1ki.2.10,1ki,old,2,10
1ki.2.11,1ki,old,2,11
1ki.2.12,1ki,old,2,12
1ki.2.13,1ki,old,2,13
1ki.2.14,1ki,old,2,14
1ki.2.15,1ki,old,2,15
1ki.2.16,1ki,old,2,16
1ki.2.17,1ki,old,2,17
1ki.2.18,1ki,old,2,18
1ki.2.19,1ki,old,2,19
1ki.2.20,1ki,old,2,20
1ki.2.21,1ki,old,2,21
1ki.2.22,1ki,old,2,22
1ki.2.23,1ki,old,2,23
1ki.2.24,1ki,old,2,24
1ki.2.25,1ki,old,2,25
1ki.2.26,1ki,old,2,26
1ki.2.27,1ki,old,2,27
1ki.2.28,1ki,old,2,28
1ki.2.29,1ki,old,2,29
1ki.2.30,1ki,old,2,30
1ki.2.31,1ki,old,2,31
1ki.2.32,1ki,old,2,32
1ki.2.33,1ki,old,2,33
1ki.2.34,1ki,old,2,34
1ki.2.35,1ki,old,2,35
1ki.2.36,1ki,old,2,36
1ki.2.37,1ki,old,2,37
1ki.2.38,1ki,old,2,38
1ki.2.39,1ki,old,2,39
1ki.2.40,1ki,old,2,40
1ki.2.41,1ki,old,2,41
1ki.2.42,1ki,old,2,42
1ki.2.43,1ki,old,2,43
1ki.2.44,1ki,old,2,44
1ki.2.45,1ki,old,2,45
1ki.2.46,1ki,old,2,46
1ki.3.1,1ki,old,3,1
1ki.3.2,1ki,old,3,2
1ki.3.3,1ki,old,3,3
1ki.3.4,1ki,old,3,4
1ki.3.5,1ki,old,3,5
1ki.3.6,1ki,old,3,6
1ki.3.7,1ki,old,3,7
1ki.3.8,1ki,old,3,8
1ki.3.9,1ki,old,3,9
1ki.3.10,1ki,old,3,10
1ki.3.11,1ki,old,3,11
1ki.3.12,1ki,old,3,12
1ki.3.13,1ki,old,3,13
1ki.3.14,1ki,old,3,14
1ki.3.15,1ki,old,3,15
1ki.3.16,1ki,old,3,16
1ki.3.17,1ki,old,3,17
1ki.3.18,1ki,old,3,18
1ki.3.19,1ki,old,3,19
1ki.3.20,1ki,old,3,20
1ki.3.21,1ki,old,3,21
1ki.3.22,1ki,old,3,22
1ki.3.23,1ki,old,3,23
1ki.3.24,1ki,old,3,24
1ki.3.25,1ki,old,3,25
1ki.3.26,1ki,old,3,26
1ki.3.27,1ki,old,3,27
1ki.3.28,1ki,old,3,28
1ki.4.1,1ki,old,4,1
1ki.4.2,1ki,old,4,2
1ki.4.3,1ki,old,4,3
1ki.4.4,1ki,old,4,4
1ki.4.5,1ki,old,4,5
1ki.4.6,1ki,old,4,6
1ki.4.7,1ki,old,4,7
1ki.4.8,1ki,old,4,8
